swap_id,source_name,target_name,swap_file,source_file,target_file,similarity,fooled_045,fooled_060
877,Mike_Scioscia,Pat_Burns,swap_Mike_Scioscia_0002_in_Pat_Burns_0001.jpg,Mike_Scioscia_0002.jpg,Pat_Burns_0001.jpg,0.835582,1,1
878,Richard_Norton-Taylor,Hilmi_Ozkok,swap_Richard_Norton-Taylor_0001_in_Hilmi_Ozkok_0001.jpg,Richard_Norton-Taylor_0001.jpg,Hilmi_Ozkok_0001.jpg,0.773174,1,1
879,Taha_Yassin_Ramadan,John_Timoney,swap_Taha_Yassin_Ramadan_0005_in_John_Timoney_0001.jpg,Taha_Yassin_Ramadan_0005.jpg,John_Timoney_0001.jpg,0.792997,1,1
880,Vaclav_Havel,Vincent_Gallo,swap_Vaclav_Havel_0004_in_Vincent_Gallo_0002.jpg,Vaclav_Havel_0004.jpg,Vincent_Gallo_0002.jpg,0.799845,1,1
881,John_Reid,Carlos_Quintanilla_Schmidt,swap_John_Reid_0001_in_Carlos_Quintanilla_Schmidt_0002.jpg,John_Reid_0001.jpg,Carlos_Quintanilla_Schmidt_0002.jpg,0.684507,1,1
882,Pupi_Avati,Osama_bin_Laden,swap_Pupi_Avati_0001_in_Osama_bin_Laden_0001.jpg,Pupi_Avati_0001.jpg,Osama_bin_Laden_0001.jpg,-0.103910,0,0
883,Jessica_Alba,Iva_Majoli,swap_Jessica_Alba_0001_in_Iva_Majoli_0002.jpg,Jessica_Alba_0001.jpg,Iva_Majoli_0002.jpg,0.715416,1,1
884,Munir_Akram,Justine_Henin,swap_Munir_Akram_0002_in_Justine_Henin_0003.jpg,Munir_Akram_0002.jpg,Justine_Henin_0003.jpg,0.658494,1,1
885,Robin_McLaurin_Williams,David_Trimble,swap_Robin_McLaurin_Williams_0002_in_David_Trimble_0001.jpg,Robin_McLaurin_Williams_0002.jpg,David_Trimble_0001.jpg,0.752389,1,1
886,Albert_Costa,Nora_Bendijo,swap_Albert_Costa_0001_in_Nora_Bendijo_0001.jpg,Albert_Costa_0001.jpg,Nora_Bendijo_0001.jpg,0.757147,1,1
887,Gerardo_Gambala,Emma_Watson,swap_Gerardo_Gambala_0001_in_Emma_Watson_0001.jpg,Gerardo_Gambala_0001.jpg,Emma_Watson_0001.jpg,0.854527,1,1
888,Vicente_Fox,Jon_Voight,swap_Vicente_Fox_0019_in_Jon_Voight_0003.jpg,Vicente_Fox_0019.jpg,Jon_Voight_0003.jpg,0.805670,1,1
889,Scott_Wolf,Marie-Reine_Le_Gougne,swap_Scott_Wolf_0002_in_Marie-Reine_Le_Gougne_0002.jpg,Scott_Wolf_0002.jpg,Marie-Reine_Le_Gougne_0002.jpg,0.803621,1,1
890,Sally_Field,Jorge_Rodolfo_Canicoba_Corral,swap_Sally_Field_0001_in_Jorge_Rodolfo_Canicoba_Corral_0001.jpg,Sally_Field_0001.jpg,Jorge_Rodolfo_Canicoba_Corral_0001.jpg,0.766898,1,1
891,Guido_Westerwelle,Billy_Graham,swap_Guido_Westerwelle_0002_in_Billy_Graham_0001.jpg,Guido_Westerwelle_0002.jpg,Billy_Graham_0001.jpg,0.782634,1,1
892,Markus_Naslund,Edward_Norton,swap_Markus_Naslund_0001_in_Edward_Norton_0002.jpg,Markus_Naslund_0001.jpg,Edward_Norton_0002.jpg,0.810657,1,1
893,John_Swofford,Noelle_Bush,swap_John_Swofford_0003_in_Noelle_Bush_0001.jpg,John_Swofford_0003.jpg,Noelle_Bush_0001.jpg,0.757217,1,1
894,Iban_Mayo,Ruth_Harlow,swap_Iban_Mayo_0002_in_Ruth_Harlow_0001.jpg,Iban_Mayo_0002.jpg,Ruth_Harlow_0001.jpg,0.706677,1,1
895,Aron_Ralston,Fujio_Cho,swap_Aron_Ralston_0001_in_Fujio_Cho_0004.jpg,Aron_Ralston_0001.jpg,Fujio_Cho_0004.jpg,0.738676,1,1
896,Carolina_Kluft,Larry_Lucchino,swap_Carolina_Kluft_0003_in_Larry_Lucchino_0001.jpg,Carolina_Kluft_0003.jpg,Larry_Lucchino_0001.jpg,0.732925,1,1
897,Ian_McKellen,Ricky_Ponting,swap_Ian_McKellen_0003_in_Ricky_Ponting_0001.jpg,Ian_McKellen_0003.jpg,Ricky_Ponting_0001.jpg,0.702221,1,1
898,Cate_Blanchett,Akhmed_Zakayev,swap_Cate_Blanchett_0002_in_Akhmed_Zakayev_0003.jpg,Cate_Blanchett_0002.jpg,Akhmed_Zakayev_0003.jpg,0.766734,1,1
899,Aitor_Gonzalez,Daryl_Hannah,swap_Aitor_Gonzalez_0002_in_Daryl_Hannah_0002.jpg,Aitor_Gonzalez_0002.jpg,Daryl_Hannah_0002.jpg,0.720518,1,1
900,Masahiko_Nagasawa,Martin_Scorsese,swap_Masahiko_Nagasawa_0002_in_Martin_Scorsese_0002.jpg,Masahiko_Nagasawa_0002.jpg,Martin_Scorsese_0002.jpg,0.665259,1,1
901,Joe_Gatti,Charles_Kartman,swap_Joe_Gatti_0002_in_Charles_Kartman_0001.jpg,Joe_Gatti_0002.jpg,Charles_Kartman_0001.jpg,0.700482,1,1
902,Tom_Ridge,Allison_Janney,swap_Tom_Ridge_0022_in_Allison_Janney_0002.jpg,Tom_Ridge_0022.jpg,Allison_Janney_0002.jpg,0.759816,1,1
903,Grady_Irvin_Jr,Masum_Turker,swap_Grady_Irvin_Jr_0001_in_Masum_Turker_0002.jpg,Grady_Irvin_Jr_0001.jpg,Masum_Turker_0002.jpg,0.735968,1,1
904,Scott_Sullivan,Natalie_Cole,swap_Scott_Sullivan_0001_in_Natalie_Cole_0002.jpg,Scott_Sullivan_0001.jpg,Natalie_Cole_0002.jpg,0.691677,1,1
905,Laura_Bush,Mark_Warner,swap_Laura_Bush_0024_in_Mark_Warner_0001.jpg,Laura_Bush_0024.jpg,Mark_Warner_0001.jpg,0.761669,1,1
906,Mariah_Carey,Muammar_Gaddafi,swap_Mariah_Carey_0002_in_Muammar_Gaddafi_0002.jpg,Mariah_Carey_0002.jpg,Muammar_Gaddafi_0002.jpg,0.780980,1,1
907,Dai_Bachtiar,George_Karl,swap_Dai_Bachtiar_0001_in_George_Karl_0001.jpg,Dai_Bachtiar_0001.jpg,George_Karl_0001.jpg,0.850610,1,1
908,Fayssal_Mekdad,Steven_Hatfill,swap_Fayssal_Mekdad_0001_in_Steven_Hatfill_0001.jpg,Fayssal_Mekdad_0001.jpg,Steven_Hatfill_0001.jpg,0.779002,1,1
909,Akhmed_Zakayev,Fujio_Cho,swap_Akhmed_Zakayev_0001_in_Fujio_Cho_0004.jpg,Akhmed_Zakayev_0001.jpg,Fujio_Cho_0004.jpg,0.761616,1,1
910,Jim_Edmonds,John_McCain,swap_Jim_Edmonds_0001_in_John_McCain_0002.jpg,Jim_Edmonds_0001.jpg,John_McCain_0002.jpg,0.738686,1,1
911,Amram_Mitzna,Mike_Price,swap_Amram_Mitzna_0002_in_Mike_Price_0001.jpg,Amram_Mitzna_0002.jpg,Mike_Price_0001.jpg,0.030466,0,0
912,Jake_Gyllenhaal,Gary_Carter,swap_Jake_Gyllenhaal_0004_in_Gary_Carter_0003.jpg,Jake_Gyllenhaal_0004.jpg,Gary_Carter_0003.jpg,0.768062,1,1
913,Jacqueline_Obradors,Gordon_Brown,swap_Jacqueline_Obradors_0001_in_Gordon_Brown_0010.jpg,Jacqueline_Obradors_0001.jpg,Gordon_Brown_0010.jpg,0.803695,1,1
914,Joe_Mantello,Cate_Blanchett,swap_Joe_Mantello_0001_in_Cate_Blanchett_0002.jpg,Joe_Mantello_0001.jpg,Cate_Blanchett_0002.jpg,0.814621,1,1
915,Ethan_Hawke,William_Ford_Jr,swap_Ethan_Hawke_0001_in_William_Ford_Jr_0004.jpg,Ethan_Hawke_0001.jpg,William_Ford_Jr_0004.jpg,0.843468,1,1
916,Ben_Affleck,Lenny_Wilkens,swap_Ben_Affleck_0007_in_Lenny_Wilkens_0002.jpg,Ben_Affleck_0007.jpg,Lenny_Wilkens_0002.jpg,0.681260,1,1
917,Tommy_Thompson,Ibrahim_Jaafari,swap_Tommy_Thompson_0006_in_Ibrahim_Jaafari_0001.jpg,Tommy_Thompson_0006.jpg,Ibrahim_Jaafari_0001.jpg,-0.064047,0,0
918,Mike_Price,Lauren_Hutton,swap_Mike_Price_0001_in_Lauren_Hutton_0002.jpg,Mike_Price_0001.jpg,Lauren_Hutton_0002.jpg,0.674700,1,1
919,Edmund_Stoiber,Hassan_Nasrallah,swap_Edmund_Stoiber_0010_in_Hassan_Nasrallah_0002.jpg,Edmund_Stoiber_0010.jpg,Hassan_Nasrallah_0002.jpg,0.771156,1,1
920,Steve_Park,Peter_Bacanovic,swap_Steve_Park_0001_in_Peter_Bacanovic_0002.jpg,Steve_Park_0001.jpg,Peter_Bacanovic_0002.jpg,0.771843,1,1
921,Jo_Dee_Messina,Olivia_Newton-John,swap_Jo_Dee_Messina_0002_in_Olivia_Newton-John_0001.jpg,Jo_Dee_Messina_0002.jpg,Olivia_Newton-John_0001.jpg,0.734210,1,1
922,Stan_Heath,Michelle_Yeoh,swap_Stan_Heath_0001_in_Michelle_Yeoh_0002.jpg,Stan_Heath_0001.jpg,Michelle_Yeoh_0002.jpg,0.678733,1,1
923,Adolfo_Aguilar_Zinser,Joseph_Ralston,swap_Adolfo_Aguilar_Zinser_0001_in_Joseph_Ralston_0001.jpg,Adolfo_Aguilar_Zinser_0001.jpg,Joseph_Ralston_0001.jpg,0.756851,1,1
924,Michael_Sullivan,Jean_Charest,swap_Michael_Sullivan_0001_in_Jean_Charest_0011.jpg,Michael_Sullivan_0001.jpg,Jean_Charest_0011.jpg,0.774929,1,1
925,Abdel_Nasser_Assidi,Thomas_OBrien,swap_Abdel_Nasser_Assidi_0002_in_Thomas_OBrien_0005.jpg,Abdel_Nasser_Assidi_0002.jpg,Thomas_OBrien_0005.jpg,0.819938,1,1
926,Butch_Davis,Eileen_Coparropa,swap_Butch_Davis_0001_in_Eileen_Coparropa_0002.jpg,Butch_Davis_0001.jpg,Eileen_Coparropa_0002.jpg,0.748415,1,1
927,Mahmoud_Abbas,Arturo_Gatti,swap_Mahmoud_Abbas_0005_in_Arturo_Gatti_0003.jpg,Mahmoud_Abbas_0005.jpg,Arturo_Gatti_0003.jpg,0.775966,1,1
928,Gunter_Pleuger,Boris_Becker,swap_Gunter_Pleuger_0001_in_Boris_Becker_0002.jpg,Gunter_Pleuger_0001.jpg,Boris_Becker_0002.jpg,0.740989,1,1
929,Marty_Mornhinweg,Juanes,swap_Marty_Mornhinweg_0003_in_Juanes_0002.jpg,Marty_Mornhinweg_0003.jpg,Juanes_0002.jpg,0.745579,1,1
930,Laurent_Jalabert,Taha_Yassin_Ramadan,swap_Laurent_Jalabert_0001_in_Taha_Yassin_Ramadan_0010.jpg,Laurent_Jalabert_0001.jpg,Taha_Yassin_Ramadan_0010.jpg,0.746163,1,1
931,Branko_Crvenkovski,Mark_Cuban,swap_Branko_Crvenkovski_0001_in_Mark_Cuban_0002.jpg,Branko_Crvenkovski_0001.jpg,Mark_Cuban_0002.jpg,0.812083,1,1
932,Beth_Jones,Omar_Sharif,swap_Beth_Jones_0001_in_Omar_Sharif_0004.jpg,Beth_Jones_0001.jpg,Omar_Sharif_0004.jpg,0.650891,1,1
933,Rick_Perry,Chen_Liang_Yu,swap_Rick_Perry_0002_in_Chen_Liang_Yu_0002.jpg,Rick_Perry_0002.jpg,Chen_Liang_Yu_0002.jpg,0.728532,1,1
934,Geraldine_Chaplin,Isaiah_Washington,swap_Geraldine_Chaplin_0004_in_Isaiah_Washington_0002.jpg,Geraldine_Chaplin_0004.jpg,Isaiah_Washington_0002.jpg,0.799121,1,1
935,Jack_Grubman,Larry_Lindsey,swap_Jack_Grubman_0002_in_Larry_Lindsey_0001.jpg,Jack_Grubman_0002.jpg,Larry_Lindsey_0001.jpg,0.825476,1,1
936,Bertrand_Bonello,Edward_Lu,swap_Bertrand_Bonello_0001_in_Edward_Lu_0005.jpg,Bertrand_Bonello_0001.jpg,Edward_Lu_0005.jpg,0.806782,1,1
937,Carlos_Bianchi,Cristina_Fernandez,swap_Carlos_Bianchi_0001_in_Cristina_Fernandez_0001.jpg,Carlos_Bianchi_0001.jpg,Cristina_Fernandez_0001.jpg,0.661206,1,1
938,Lance_Armstrong,Leonard_Hamilton,swap_Lance_Armstrong_0011_in_Leonard_Hamilton_0002.jpg,Lance_Armstrong_0011.jpg,Leonard_Hamilton_0002.jpg,0.696848,1,1
939,Cathy_Freeman,Michael_Douglas,swap_Cathy_Freeman_0002_in_Michael_Douglas_0002.jpg,Cathy_Freeman_0002.jpg,Michael_Douglas_0002.jpg,0.663600,1,1
940,Larry_Ellison,Hun_Sen,swap_Larry_Ellison_0002_in_Hun_Sen_0003.jpg,Larry_Ellison_0002.jpg,Hun_Sen_0003.jpg,0.778203,1,1
941,Catherine_Deneuve,Bob_Stoops,swap_Catherine_Deneuve_0002_in_Bob_Stoops_0007.jpg,Catherine_Deneuve_0002.jpg,Bob_Stoops_0007.jpg,0.776537,1,1
942,Roger_Moore,Horst_Koehler,swap_Roger_Moore_0005_in_Horst_Koehler_0001.jpg,Roger_Moore_0005.jpg,Horst_Koehler_0001.jpg,0.786120,1,1
943,Emma_Thompson,James_Maguire,swap_Emma_Thompson_0001_in_James_Maguire_0001.jpg,Emma_Thompson_0001.jpg,James_Maguire_0001.jpg,0.657281,1,1
944,Scott_Ritter,Gary_Carter,swap_Scott_Ritter_0002_in_Gary_Carter_0002.jpg,Scott_Ritter_0002.jpg,Gary_Carter_0002.jpg,0.764419,1,1
945,Martha_Burk,Anthony_Fauci,swap_Martha_Burk_0003_in_Anthony_Fauci_0002.jpg,Martha_Burk_0003.jpg,Anthony_Fauci_0002.jpg,0.817572,1,1
946,Zoran_Djindjic,Dean_Barkley,swap_Zoran_Djindjic_0001_in_Dean_Barkley_0004.jpg,Zoran_Djindjic_0001.jpg,Dean_Barkley_0004.jpg,0.797146,1,1
947,Larry_Johnson,Mikhail_Wehbe,swap_Larry_Johnson_0001_in_Mikhail_Wehbe_0001.jpg,Larry_Johnson_0001.jpg,Mikhail_Wehbe_0001.jpg,0.725939,1,1
948,Lee_Jun,Bruce_Van_De_Velde,swap_Lee_Jun_0001_in_Bruce_Van_De_Velde_0001.jpg,Lee_Jun_0001.jpg,Bruce_Van_De_Velde_0001.jpg,0.719743,1,1
949,Akbar_Hashemi_Rafsanjani,Ashton_Kutcher,swap_Akbar_Hashemi_Rafsanjani_0001_in_Ashton_Kutcher_0001.jpg,Akbar_Hashemi_Rafsanjani_0001.jpg,Ashton_Kutcher_0001.jpg,0.789816,1,1
950,Ed_Smart,Jorge_Arce,swap_Ed_Smart_0002_in_Jorge_Arce_0001.jpg,Ed_Smart_0002.jpg,Jorge_Arce_0001.jpg,0.713715,1,1
951,Nicholas_Byron,Noah_Wyle,swap_Nicholas_Byron_0002_in_Noah_Wyle_0001.jpg,Nicholas_Byron_0002.jpg,Noah_Wyle_0001.jpg,0.783325,1,1
952,Alex_Barros,Azra_Akin,swap_Alex_Barros_0001_in_Azra_Akin_0004.jpg,Alex_Barros_0001.jpg,Azra_Akin_0004.jpg,0.776391,1,1
953,Xanana_Gusmao,Charles_Taylor,swap_Xanana_Gusmao_0001_in_Charles_Taylor_0006.jpg,Xanana_Gusmao_0001.jpg,Charles_Taylor_0006.jpg,0.765797,1,1
954,Celso_Amorim,Angela_Lansbury,swap_Celso_Amorim_0002_in_Angela_Lansbury_0001.jpg,Celso_Amorim_0002.jpg,Angela_Lansbury_0001.jpg,0.696047,1,1
955,David_Heyman,Naomi_Campbell,swap_David_Heyman_0002_in_Naomi_Campbell_0002.jpg,David_Heyman_0002.jpg,Naomi_Campbell_0002.jpg,0.801483,1,1
956,Marcelo_Salas,Allison_Janney,swap_Marcelo_Salas_0002_in_Allison_Janney_0002.jpg,Marcelo_Salas_0002.jpg,Allison_Janney_0002.jpg,0.778229,1,1
957,David_Trimble,Jennifer_Keller,swap_David_Trimble_0002_in_Jennifer_Keller_0002.jpg,David_Trimble_0002.jpg,Jennifer_Keller_0002.jpg,0.661541,1,1
958,Greg_Rusedski,Gunter_Pleuger,swap_Greg_Rusedski_0004_in_Gunter_Pleuger_0002.jpg,Greg_Rusedski_0004.jpg,Gunter_Pleuger_0002.jpg,0.705355,1,1
959,Amelie_Mauresmo,Paul_Shanley,swap_Amelie_Mauresmo_0020_in_Paul_Shanley_0003.jpg,Amelie_Mauresmo_0020.jpg,Paul_Shanley_0003.jpg,0.735212,1,1
960,Gabriel_Valdes,Ray_Romano,swap_Gabriel_Valdes_0002_in_Ray_Romano_0008.jpg,Gabriel_Valdes_0002.jpg,Ray_Romano_0008.jpg,0.785546,1,1
961,Juan_Pablo_Montoya,Mike_Krzyzewski,swap_Juan_Pablo_Montoya_0008_in_Mike_Krzyzewski_0001.jpg,Juan_Pablo_Montoya_0008.jpg,Mike_Krzyzewski_0001.jpg,0.642751,1,1
962,Bob_Colvin,Guillermo_Ortiz,swap_Bob_Colvin_0002_in_Guillermo_Ortiz_0001.jpg,Bob_Colvin_0002.jpg,Guillermo_Ortiz_0001.jpg,0.779452,1,1
963,Justin_Guarini,Edie_Falco,swap_Justin_Guarini_0003_in_Edie_Falco_0001.jpg,Justin_Guarini_0003.jpg,Edie_Falco_0001.jpg,0.784387,1,1
964,Placido_Domingo,Will_Smith,swap_Placido_Domingo_0003_in_Will_Smith_0001.jpg,Placido_Domingo_0003.jpg,Will_Smith_0001.jpg,0.733995,1,1
965,John_Mayer,Tyler_Hamilton,swap_John_Mayer_0003_in_Tyler_Hamilton_0002.jpg,John_Mayer_0003.jpg,Tyler_Hamilton_0002.jpg,0.742015,1,1
966,Lon_Kruger,Michelle_Collins,swap_Lon_Kruger_0002_in_Michelle_Collins_0002.jpg,Lon_Kruger_0002.jpg,Michelle_Collins_0002.jpg,0.720919,1,1
967,Morgan_Freeman,Marilyn_Monroe,swap_Morgan_Freeman_0002_in_Marilyn_Monroe_0002.jpg,Morgan_Freeman_0002.jpg,Marilyn_Monroe_0002.jpg,0.751496,1,1
968,Gonzalo_Sanchez_de_Lozada,Denzel_Washington,swap_Gonzalo_Sanchez_de_Lozada_0001_in_Denzel_Washington_0003.jpg,Gonzalo_Sanchez_de_Lozada_0001.jpg,Denzel_Washington_0003.jpg,0.843838,1,1
969,Ozzy_Osbourne,Eric_Rosser,swap_Ozzy_Osbourne_0001_in_Eric_Rosser_0002.jpg,Ozzy_Osbourne_0001.jpg,Eric_Rosser_0002.jpg,0.743051,1,1
970,Arsinee_Khanjian,Wu_Yi,swap_Arsinee_Khanjian_0002_in_Wu_Yi_0003.jpg,Arsinee_Khanjian_0002.jpg,Wu_Yi_0003.jpg,0.841801,1,1
971,Jerry_Falwell,Tom_Craddick,swap_Jerry_Falwell_0001_in_Tom_Craddick_0002.jpg,Jerry_Falwell_0001.jpg,Tom_Craddick_0002.jpg,0.737160,1,1
972,Britney_Spears,Gary_Bergeron,swap_Britney_Spears_0011_in_Gary_Bergeron_0001.jpg,Britney_Spears_0011.jpg,Gary_Bergeron_0001.jpg,0.659925,1,1
973,Gisele_Bundchen,Michael_Bloomberg,swap_Gisele_Bundchen_0001_in_Michael_Bloomberg_0008.jpg,Gisele_Bundchen_0001.jpg,Michael_Bloomberg_0008.jpg,0.766657,1,1
974,Nastassia_Kinski,Walter_Mondale,swap_Nastassia_Kinski_0002_in_Walter_Mondale_0006.jpg,Nastassia_Kinski_0002.jpg,Walter_Mondale_0006.jpg,0.735453,1,1
975,David_Wolf,Demetrius_Ferraciu,swap_David_Wolf_0001_in_Demetrius_Ferraciu_0002.jpg,David_Wolf_0001.jpg,Demetrius_Ferraciu_0002.jpg,0.782814,1,1
976,William_Rehnquist,Steve_Lavin,swap_William_Rehnquist_0002_in_Steve_Lavin_0005.jpg,William_Rehnquist_0002.jpg,Steve_Lavin_0005.jpg,0.729519,1,1
977,Alimzhan_Tokhtakhounov,Salma_Hayek,swap_Alimzhan_Tokhtakhounov_0002_in_Salma_Hayek_0010.jpg,Alimzhan_Tokhtakhounov_0002.jpg,Salma_Hayek_0010.jpg,0.815115,1,1
978,Monica_Bellucci,Chuck_Yeager,swap_Monica_Bellucci_0002_in_Chuck_Yeager_0002.jpg,Monica_Bellucci_0002.jpg,Chuck_Yeager_0002.jpg,0.768118,1,1
979,Michael_Winterbottom,Iain_Duncan_Smith,swap_Michael_Winterbottom_0001_in_Iain_Duncan_Smith_0004.jpg,Michael_Winterbottom_0001.jpg,Iain_Duncan_Smith_0004.jpg,0.725311,1,1
980,Anders_Fogh_Rasmussen,Bob_Huggins,swap_Anders_Fogh_Rasmussen_0001_in_Bob_Huggins_0002.jpg,Anders_Fogh_Rasmussen_0001.jpg,Bob_Huggins_0002.jpg,0.802779,1,1
981,Patrice_Chereau,Eric_Rosser,swap_Patrice_Chereau_0001_in_Eric_Rosser_0002.jpg,Patrice_Chereau_0001.jpg,Eric_Rosser_0002.jpg,0.817512,1,1
982,Aaron_Sorkin,Jamie_Villafane,swap_Aaron_Sorkin_0001_in_Jamie_Villafane_0001.jpg,Aaron_Sorkin_0001.jpg,Jamie_Villafane_0001.jpg,0.768328,1,1
983,Jay_Rasulo,Serena_Williams,swap_Jay_Rasulo_0001_in_Serena_Williams_0052.jpg,Jay_Rasulo_0001.jpg,Serena_Williams_0052.jpg,0.815040,1,1
984,James_Caan,Art_Howe,swap_James_Caan_0001_in_Art_Howe_0002.jpg,James_Caan_0001.jpg,Art_Howe_0002.jpg,0.779860,1,1
985,Noelle_Bush,Sam_Mendes,swap_Noelle_Bush_0002_in_Sam_Mendes_0001.jpg,Noelle_Bush_0002.jpg,Sam_Mendes_0001.jpg,0.104592,0,0
986,Matthew_Broderick,Jim_Hahn,swap_Matthew_Broderick_0001_in_Jim_Hahn_0003.jpg,Matthew_Broderick_0001.jpg,Jim_Hahn_0003.jpg,0.728306,1,1
987,Sam_Bith,Rick_Perry,swap_Sam_Bith_0002_in_Rick_Perry_0005.jpg,Sam_Bith_0002.jpg,Rick_Perry_0005.jpg,0.832104,1,1
988,Brooke_Shields,Jason_Alexander,swap_Brooke_Shields_0002_in_Jason_Alexander_0002.jpg,Brooke_Shields_0002.jpg,Jason_Alexander_0002.jpg,0.773878,1,1
989,Christian_Fittipaldi,Dai_Bachtiar,swap_Christian_Fittipaldi_0002_in_Dai_Bachtiar_0002.jpg,Christian_Fittipaldi_0002.jpg,Dai_Bachtiar_0002.jpg,0.728810,1,1
990,Recep_Tayyip_Erdogan,JJ_Redick,swap_Recep_Tayyip_Erdogan_0006_in_JJ_Redick_0002.jpg,Recep_Tayyip_Erdogan_0006.jpg,JJ_Redick_0002.jpg,0.798715,1,1
991,Ethan_Hawke,Ricky_Martin,swap_Ethan_Hawke_0002_in_Ricky_Martin_0002.jpg,Ethan_Hawke_0002.jpg,Ricky_Martin_0002.jpg,0.764809,1,1
992,Hu_Jintao,Stefano_Accorsi,swap_Hu_Jintao_0012_in_Stefano_Accorsi_0002.jpg,Hu_Jintao_0012.jpg,Stefano_Accorsi_0002.jpg,0.738859,1,1
993,Charles_Mathews,Dennis_Erickson,swap_Charles_Mathews_0001_in_Dennis_Erickson_0002.jpg,Charles_Mathews_0001.jpg,Dennis_Erickson_0002.jpg,0.813281,1,1
994,Tom_Reilly,Muhammad_Saeed_al-Sahhaf,swap_Tom_Reilly_0001_in_Muhammad_Saeed_al-Sahhaf_0002.jpg,Tom_Reilly_0001.jpg,Muhammad_Saeed_al-Sahhaf_0002.jpg,0.702432,1,1
995,Patricia_Clarkson,Jack_Grubman,swap_Patricia_Clarkson_0002_in_Jack_Grubman_0001.jpg,Patricia_Clarkson_0002.jpg,Jack_Grubman_0001.jpg,0.764400,1,1
996,Marcelo_Salas,Christopher_Reeve,swap_Marcelo_Salas_0002_in_Christopher_Reeve_0001.jpg,Marcelo_Salas_0002.jpg,Christopher_Reeve_0001.jpg,0.801968,1,1
997,Frank_Dunham_Jr,Jean_Chretien,swap_Frank_Dunham_Jr_0002_in_Jean_Chretien_0011.jpg,Frank_Dunham_Jr_0002.jpg,Jean_Chretien_0011.jpg,0.774147,1,1
998,Princess_Elisabeth,Bob_Geldof,swap_Princess_Elisabeth_0002_in_Bob_Geldof_0002.jpg,Princess_Elisabeth_0002.jpg,Bob_Geldof_0002.jpg,0.777684,1,1
999,Aitor_Gonzalez,Gilberto_Rodriguez_Orejuela,swap_Aitor_Gonzalez_0001_in_Gilberto_Rodriguez_Orejuela_0002.jpg,Aitor_Gonzalez_0001.jpg,Gilberto_Rodriguez_Orejuela_0002.jpg,0.736624,1,1
1000,Roy_Moore,Barry_Zito,swap_Roy_Moore_0003_in_Barry_Zito_0002.jpg,Roy_Moore_0003.jpg,Barry_Zito_0002.jpg,0.681864,1,1
1001,Vanessa_Incontrada,Carla_Myers,swap_Vanessa_Incontrada_0001_in_Carla_Myers_0001.jpg,Vanessa_Incontrada_0001.jpg,Carla_Myers_0001.jpg,0.748431,1,1
1002,John_Reid,Kim_Jin-sun,swap_John_Reid_0003_in_Kim_Jin-sun_0002.jpg,John_Reid_0003.jpg,Kim_Jin-sun_0002.jpg,0.769388,1,1
1003,David_Caraway,Judi_Dench,swap_David_Caraway_0002_in_Judi_Dench_0002.jpg,David_Caraway_0002.jpg,Judi_Dench_0002.jpg,0.798837,1,1
1004,Jelena_Dokic,Michelle_Rodriguez,swap_Jelena_Dokic_0007_in_Michelle_Rodriguez_0001.jpg,Jelena_Dokic_0007.jpg,Michelle_Rodriguez_0001.jpg,0.693479,1,1
1005,Lloyd_Ward,Vicente_Fernandez,swap_Lloyd_Ward_0001_in_Vicente_Fernandez_0002.jpg,Lloyd_Ward_0001.jpg,Vicente_Fernandez_0002.jpg,0.807849,1,1
1006,Larry_Coker,Bernardo_Segura,swap_Larry_Coker_0001_in_Bernardo_Segura_0002.jpg,Larry_Coker_0001.jpg,Bernardo_Segura_0002.jpg,0.766617,1,1
1007,Alejandro_Avila,Jack_Nicholson,swap_Alejandro_Avila_0002_in_Jack_Nicholson_0001.jpg,Alejandro_Avila_0002.jpg,Jack_Nicholson_0001.jpg,0.617268,1,1
1008,Bertie_Ahern,Jean-Claude_Juncker,swap_Bertie_Ahern_0002_in_Jean-Claude_Juncker_0002.jpg,Bertie_Ahern_0002.jpg,Jean-Claude_Juncker_0002.jpg,0.758156,1,1
1009,Daniel_Day-Lewis,Stacy_Dragila,swap_Daniel_Day-Lewis_0001_in_Stacy_Dragila_0001.jpg,Daniel_Day-Lewis_0001.jpg,Stacy_Dragila_0001.jpg,0.738310,1,1
1010,Jason_Lezak,Osama_bin_Laden,swap_Jason_Lezak_0002_in_Osama_bin_Laden_0001.jpg,Jason_Lezak_0002.jpg,Osama_bin_Laden_0001.jpg,0.707462,1,1
1011,Ken_Macha,Rich_Gannon,swap_Ken_Macha_0001_in_Rich_Gannon_0002.jpg,Ken_Macha_0001.jpg,Rich_Gannon_0002.jpg,0.741900,1,1
1012,Cyndi_Thompson,Ari_Fleischer,swap_Cyndi_Thompson_0001_in_Ari_Fleischer_0006.jpg,Cyndi_Thompson_0001.jpg,Ari_Fleischer_0006.jpg,0.761780,1,1
1013,Eileen_Coparropa,Donald_Evans,swap_Eileen_Coparropa_0002_in_Donald_Evans_0002.jpg,Eileen_Coparropa_0002.jpg,Donald_Evans_0002.jpg,0.768518,1,1
1014,Richie_Adubato,Guy_Hemmings,swap_Richie_Adubato_0002_in_Guy_Hemmings_0001.jpg,Richie_Adubato_0002.jpg,Guy_Hemmings_0001.jpg,0.753656,1,1
1015,Brendan_Hansen,Anthony_Hopkins,swap_Brendan_Hansen_0002_in_Anthony_Hopkins_0002.jpg,Brendan_Hansen_0002.jpg,Anthony_Hopkins_0002.jpg,0.675555,1,1
