pair_id,label,score
1467,1,0.647710
1468,1,-0.054465
1469,1,0.759195
1470,1,0.597463
1471,1,0.675852
1472,1,0.782900
1473,1,0.169813
1474,1,0.002237
1475,1,0.702677
1476,1,0.724705
1477,1,0.724750
1478,1,0.596263
1479,1,0.694371
1480,1,0.539515
1481,1,0.715633
1482,1,0.675861
1483,1,0.042701
1484,1,0.018757
1485,1,0.743085
1486,1,0.529225
1487,1,0.570872
1488,1,0.735678
1489,1,0.171929
1490,1,0.651744
1491,1,0.717746
1492,1,0.578654
1493,1,0.719438
1494,1,0.118265
1495,1,0.164906
1496,1,0.773620
1497,1,0.105002
1498,1,0.664116
1499,1,0.651852
1500,0,-0.030413
1501,0,0.043390
1502,0,-0.017995
1503,0,0.096357
1504,0,-0.000897
1505,0,-0.017425
1506,0,-0.109517
1507,0,0.095550
1508,0,-0.075161
1509,0,0.007355
1510,0,0.018364
1511,0,-0.065312
1512,0,0.093451
1513,0,-0.091673
1514,0,-0.062995
1515,0,0.061669
1516,0,-0.031493
1517,0,0.037061
1518,0,-0.063640
1519,0,-0.008467
1520,0,-0.117501
1521,0,0.040922
1522,0,0.082329
1523,0,0.015022
1524,0,0.027183
1525,0,-0.036191
1526,0,-0.014085
1527,0,-0.035189
1528,0,0.054929
1529,0,0.138084
1530,0,-0.006377
1531,0,-0.056154
1532,0,0.018221
1533,0,0.042584
1534,0,0.038430
1535,0,-0.061241
1536,0,0.022763
1537,0,0.015554
1538,0,0.048663
1539,0,0.001738
1540,0,-0.068610
1541,0,0.095628
1542,0,-0.008492
1543,0,0.010420
1544,0,0.000964
1545,0,-0.059251
1546,0,-0.035737
1547,0,-0.080119
1548,0,0.010184
1549,0,-0.083079
1550,0,-0.017829
1551,0,-0.067196
1552,0,-0.006919
1553,0,0.010620
1554,0,0.040439
1555,0,0.008248
1556,0,0.050235
1557,0,-0.068051
1558,0,0.080599
1559,0,-0.071070
1560,0,-0.021014
1561,0,0.002735
1562,0,0.124375
1563,0,0.049348
1564,0,-0.018445
1565,0,0.151862
1566,0,-0.002195
1567,0,0.045015
1568,0,0.100319
1569,0,-0.010936
1570,0,-0.079192
1571,0,0.038667
1572,0,0.009839
1573,0,0.090806
1574,0,-0.005744
1575,0,-0.097786
1576,0,0.050279
1577,0,0.001245
1578,0,-0.022824
1579,0,0.083646
1580,0,-0.026542
1581,0,0.003050
1582,0,0.154766
1583,0,-0.029549
1584,0,-0.027247
1585,0,0.030729
1586,0,0.078688
1587,0,-0.044953
1588,0,-0.002398
1589,0,0.092763
1590,0,0.057468
1591,0,0.029553
1592,0,-0.006981
1593,0,0.007913
1594,0,0.087884
1595,0,0.017165
1596,0,-0.002549
1597,0,0.025507
1598,0,-0.003660
1599,0,0.110845
1600,0,0.054177
1601,0,-0.025616
1602,0,0.039917
1603,0,-0.007282
1604,0,0.091442
1605,0,-0.031039
1606,0,-0.033429
1607,0,0.095873
1608,0,-0.010766
1609,0,0.081234
1610,0,-0.049785
1611,0,0.001836
1612,0,0.056615
1613,0,-0.106784
1614,0,0.042244
1615,0,0.085521
1616,0,-0.020819
1617,0,0.076688
1618,0,0.116493
1619,0,0.068271
1620,0,0.078826
1621,0,-0.022294
1622,0,0.037438
1623,0,0.061234
1624,0,0.002019
1625,0,0.058008
1626,0,-0.174002
1627,0,0.035410
1628,0,0.083674
1629,0,-0.063089
1630,0,0.045082
1631,0,0.033347
1632,0,0.067844
1633,0,0.181794
1634,0,0.031485
1635,0,-0.023860
1636,0,-0.021518
1637,0,0.007997
1638,0,-0.042005
1639,0,0.136760
1640,0,0.012150
1641,0,-0.030899
1642,0,0.102936
1643,0,-0.022507
1644,0,0.036485
1645,0,-0.058973
1646,0,0.081992
1647,0,0.059746
1648,0,0.036356
1649,0,-0.049169
1650,0,0.044425
1651,0,0.017486
1652,0,0.046783
1653,0,-0.050465
1654,0,-0.071336
1655,0,-0.051048
1656,0,0.023717
1657,0,-0.071665
1658,0,0.021858
1659,0,0.075563
1660,0,0.000437
1661,0,0.055887
1662,0,-0.112664
1663,0,-0.000198
1664,0,-0.021987
1665,0,0.001641
1666,0,0.076365
1667,0,0.019171
1668,0,-0.004043
1669,0,-0.017424
1670,0,0.068829
1671,0,0.018402
1672,0,0.009925
1673,0,-0.021406
1674,0,-0.059786
1675,0,0.030705
1676,0,0.001413
1677,0,-0.062943
1678,0,0.066313
1679,0,0.021325
1680,0,0.034604
1681,0,-0.145998
1682,0,0.106738
1683,0,-0.012362
1684,0,0.021456
1685,0,0.036958
1686,0,-0.046058
1687,0,0.042333
1688,0,0.026362
1689,0,0.001452
1690,0,0.024185
1691,0,0.005895
1692,0,-0.079489
1693,0,0.073656
1694,0,0.023788
1695,0,0.046869
1696,0,0.208362
1697,0,-0.017509
1698,0,-0.028473
1699,0,-0.024474
1700,0,0.013753
1701,0,-0.002939
1702,0,-0.080954
1703,0,0.087384
1704,0,0.025492
1705,0,0.049733
1706,0,-0.047608
1707,0,-0.031390
1708,0,0.032811
1709,0,0.058110
1710,0,-0.109463
1711,0,0.011243
1712,0,-0.055743
1713,0,0.092128
1714,0,-0.008985
1715,0,0.079404
1716,0,-0.028970
1717,0,-0.080414
1718,0,0.002726
1719,0,-0.049583
1720,0,-0.007578
1721,0,0.079854
1722,0,-0.014903
1723,0,0.015300
1724,0,0.072606
1725,0,0.113535
1726,0,-0.036118
1727,0,0.012514
1728,0,0.033691
1729,0,-0.015748
1730,0,-0.088961
1731,0,0.016244
1732,0,-0.040019
1733,0,0.064799
1734,0,-0.052310
1735,0,0.022286
1736,0,0.021095
1737,0,-0.029912
1738,0,-0.107155
1739,0,-0.055666
1740,0,-0.014777
1741,0,0.056545
1742,0,-0.050328
1743,0,-0.018855
1744,0,0.078639
1745,0,0.048372
1746,0,-0.002048
1747,0,0.008656
1748,0,-0.041950
1749,0,-0.012536
1750,0,-0.001671
1751,0,-0.051527
1752,0,-0.011373
1753,0,0.107216
1754,0,0.102893
1755,0,0.146478
1756,0,0.030733
1757,0,0.043166
1758,0,-0.010088
1759,0,-0.035229
1760,0,0.031744
1761,0,-0.005102
1762,0,0.009360
1763,0,0.135658
1764,0,0.095906
1765,0,0.102369
1766,0,0.053242
1767,0,-0.074779
1768,0,0.093124
1769,0,-0.066328
1770,0,0.005148
1771,0,0.046490
1772,0,-0.000857
1773,0,-0.042885
1774,0,-0.047353
1775,0,0.073235
1776,0,-0.046435
1777,0,0.094491
1778,0,0.036065
1779,0,-0.052045
1780,0,0.061457
1781,0,-0.025811
1782,0,-0.031850
1783,0,-0.021110
1784,0,0.046859
1785,0,0.079002
1786,0,-0.036996
1787,0,0.008180
1788,0,0.114798
1789,0,-0.059629
1790,0,0.001325
1791,0,0.188690
1792,0,-0.053133
1793,0,0.089219
1794,0,-0.040324
1795,0,0.063280
1796,0,0.056281
1797,0,-0.109104
1798,0,-0.011417
1799,0,-0.049017
1800,1,0.581648
1801,1,0.358528
1802,1,0.456222
1803,1,0.626390
1804,1,0.530107
1805,1,0.729355
1806,1,0.643780
1807,1,0.654520
1808,1,0.657727
1809,1,0.743785
1810,1,0.638499
1811,1,0.627936
1812,1,0.366503
1813,1,0.417849
1814,1,0.609287
1815,1,0.585289
1816,1,0.664738
1817,1,0.575785
1818,1,0.531283
1819,1,0.423298
1820,1,0.447063
1821,1,0.456849
1822,1,0.597165
1823,1,0.631097
1824,1,0.763122
1825,1,0.685397
1826,1,0.641265
1827,1,0.714851
1828,1,0.719721
1829,1,0.715004
1830,1,0.635857
1831,1,0.560939
1832,1,0.593602
1833,1,0.515382
1834,1,0.610314
1835,1,0.649512
1836,1,0.840781
1837,1,0.753525
1838,1,0.555179
1839,1,0.681533
1840,1,0.657230
1841,1,0.810854
1842,1,0.612256
1843,1,0.406077
1844,1,0.712990
1845,1,0.492732
1846,1,-0.000809
1847,1,0.863301
1848,1,0.690685
1849,1,0.626883
1850,1,0.581242
1851,1,0.319687
1852,1,0.683139
1853,1,0.335452
1854,1,0.568109
1855,1,0.616233
1856,1,0.621159
1857,1,0.641250
1858,1,0.703777
1859,1,0.786549
1860,1,0.792869
1861,1,0.010812
1862,1,0.621743
1863,1,0.586317
1864,1,0.531899
1865,1,0.669206
1866,1,0.650842
1867,1,0.607337
1868,1,0.654887
1869,1,0.565072
1870,1,0.734609
1871,1,0.463399
1872,1,0.655238
1873,1,0.480157
1874,1,0.623492
1875,1,0.126200
1876,1,-0.019921
1877,1,0.468039
1878,1,0.512850
1879,1,0.550348
1880,1,0.625325
1881,1,0.540187
1882,1,0.568316
1883,1,0.003001
1884,1,0.761756
1885,1,0.730932
1886,1,0.102088
1887,1,0.515189
1888,1,0.867143
1889,1,0.892318
1890,1,0.929292
1891,1,0.731961
1892,1,0.748883
1893,1,0.887449
1894,1,0.428880
1895,1,0.692641
1896,1,0.643893
1897,1,0.661783
1898,1,0.572085
1899,1,0.617562
1900,1,0.678375
1901,1,0.876425
1902,1,0.736097
1903,1,0.547479
1904,1,0.829882
1905,1,0.677735
1906,1,0.500190
1907,1,0.513724
1908,1,0.750709
1909,1,0.590704
1910,1,0.691692
1911,1,0.568984
1912,1,0.587366
1913,1,0.592379
1914,1,0.615758
1915,1,0.678752
1916,1,0.806918
1917,1,0.509028
1918,1,0.437388
1919,1,0.318146
1920,1,-0.008749
1921,1,0.051042
1922,1,0.435168
1923,1,0.543290
1924,1,0.603190
1925,1,0.542946
1926,1,0.606543
1927,1,0.603021
1928,1,0.368747
1929,1,0.609185
1930,1,0.619489
1931,1,0.353572
1932,1,0.503696
1933,1,0.606314
1934,1,0.752758
1935,1,0.759794
1936,1,0.575550
1937,1,0.557914
1938,1,0.605581
1939,1,0.724520
1940,1,0.628695
1941,1,0.739711
1942,1,0.830309
1943,1,0.646783
1944,1,0.459145
1945,1,0.737538
1946,1,0.658135
1947,1,0.435048
1948,1,0.579060
1949,1,-0.202892
1950,1,0.416054
1951,1,0.572570
1952,1,0.758383
1953,1,0.770865
1954,1,0.829970
1955,1,0.777105
1956,1,0.734082
1957,1,0.446608
1958,1,0.606368
1959,1,0.632003
1960,1,0.607398
1961,1,0.149444
1962,1,0.606819
1963,1,0.735549
1964,1,0.713544
1965,1,0.515650
1966,1,0.796897
1967,1,0.438500
1968,1,0.593741
1969,1,0.464438
1970,1,0.591040
1971,1,0.554491
1972,1,0.684963
1973,1,0.668160
1974,1,0.685590
1975,1,0.681972
1976,1,0.606530
1977,1,0.635028
1978,1,0.329775
1979,1,0.413773
1980,1,0.398759
1981,1,0.607291
1982,1,0.725615
1983,1,0.845109
1984,1,0.724131
1985,1,0.732686
1986,1,0.598596
1987,1,0.708878
1988,1,0.673088
1989,1,0.571408
1990,1,0.423908
1991,1,0.493547
1992,1,0.697770
1993,1,0.704430
1994,1,0.754090
1995,1,0.659046
1996,1,0.611946
1997,1,0.873578
1998,1,0.752176
1999,1,0.770112
2000,1,0.612539
2001,1,0.935578
2002,1,0.844207
2003,1,0.688313
2004,1,0.469363
2005,1,0.578015
2006,1,0.369163
2007,1,0.226870
2008,1,0.476436
2009,1,0.207889
2010,1,0.949696
2011,1,0.534225
2012,1,0.573000
2013,1,0.746382
2014,1,0.739157
2015,1,0.630394
2016,1,0.522281
2017,1,0.614910
2018,1,0.563539
2019,1,0.538204
2020,1,0.526844
2021,1,0.600359
2022,1,0.649624
2023,1,0.617633
2024,1,0.571170
2025,1,0.730544
2026,1,0.597461
2027,1,0.657307
2028,1,0.070940
2029,1,0.780649
2030,1,0.595811
2031,1,0.610765
2032,1,0.968636
2033,1,0.697500
2034,1,0.741019
2035,1,0.638862
2036,1,0.568045
2037,1,0.724490
2038,1,0.688136
2039,1,0.589904
2040,1,0.504935
2041,1,0.585489
2042,1,0.439995
2043,1,0.518839
2044,1,0.508263
2045,1,0.653390
2046,1,0.695969
2047,1,0.626356
2048,1,0.478672
2049,1,0.746379
2050,1,0.682101
2051,1,0.582931
2052,1,0.634897
2053,1,0.724558
2054,1,0.410671
2055,1,0.446270
2056,1,0.435869
2057,1,0.575387
2058,1,0.681960
2059,1,0.708948
2060,1,0.718204
2061,1,0.648135
2062,1,0.896503
2063,1,0.675256
2064,1,0.584826
2065,1,0.554349
2066,1,0.818994
2067,1,0.539547
2068,1,-0.151711
2069,1,0.669747
2070,1,0.713537
2071,1,0.655245
2072,1,0.517614
2073,1,0.608427
2074,1,0.690997
2075,1,0.654269
2076,1,0.637080
2077,1,0.689416
2078,1,0.802281
2079,1,0.655464
2080,1,0.538299
2081,1,0.016721
2082,1,-0.012626
2083,1,0.730120
2084,1,0.703624
2085,1,0.760501
2086,1,0.758237
2087,1,0.696076
2088,1,0.596430
2089,1,-0.006924
2090,1,0.384752
2091,1,0.907390
2092,1,0.747859
2093,1,0.657064
2094,1,0.070536
2095,1,0.647181
2096,1,0.134343
2097,1,0.714672
2098,1,0.732857
2099,1,0.654601
2100,0,-0.018804
2101,0,0.053209
2102,0,0.092721
2103,0,0.035347
2104,0,0.124081
2105,0,0.064131
2106,0,0.022688
2107,0,-0.056860
2108,0,-0.037003
2109,0,0.043766
2110,0,-0.031747
2111,0,0.011437
2112,0,0.029858
2113,0,-0.062641
2114,0,-0.008262
2115,0,-0.066799
2116,0,-0.013117
2117,0,0.047255
2118,0,0.052689
2119,0,0.121697
2120,0,0.044630
2121,0,-0.067611
2122,0,0.088021
2123,0,0.054186
2124,0,-0.091994
2125,0,0.096585
2126,0,0.073262
2127,0,0.041858
2128,0,0.080121
2129,0,-0.010023
2130,0,-0.101003
2131,0,0.007796
2132,0,-0.065479
2133,0,-0.003642
2134,0,0.082843
2135,0,-0.026059
2136,0,-0.024561
2137,0,-0.010295
2138,0,-0.084528
2139,0,-0.057763
2140,0,-0.090955
2141,0,-0.090763
2142,0,-0.052584
2143,0,0.055996
2144,0,0.041257
2145,0,-0.036250
2146,0,0.073191
2147,0,-0.041902
2148,0,0.109197
2149,0,-0.040618
2150,0,-0.053457
2151,0,0.043742
2152,0,0.089608
2153,0,0.077880
2154,0,-0.080916
2155,0,-0.006130
2156,0,0.022019
2157,0,0.047198
2158,0,-0.010894
2159,0,-0.005916
2160,0,0.095325
2161,0,0.141339
2162,0,0.015609
2163,0,-0.037263
2164,0,0.099871
2165,0,-0.023296
2166,0,0.028992
2167,0,0.022694
2168,0,-0.052333
2169,0,0.019970
2170,0,0.059650
2171,0,-0.021401
2172,0,-0.006216
2173,0,0.014772
2174,0,-0.049849
2175,0,0.012195
2176,0,-0.065197
2177,0,0.044176
2178,0,0.056007
2179,0,-0.047091
2180,0,0.002972
2181,0,-0.056991
2182,0,0.023898
2183,0,0.088423
2184,0,0.012125
2185,0,-0.009707
2186,0,0.050120
2187,0,-0.156216
2188,0,0.025057
2189,0,-0.007874
2190,0,-0.094285
2191,0,-0.101723
2192,0,0.015731
2193,0,-0.013867
2194,0,-0.074008
2195,0,-0.074878
2196,0,0.115597
2197,0,0.044303
2198,0,-0.058406
2199,0,-0.156352
2200,0,0.101996
2201,0,-0.058795
2202,0,-0.034975
2203,0,-0.073974
2204,0,-0.049351
2205,0,0.104473
2206,0,0.097419
2207,0,0.017980
2208,0,-0.043480
2209,0,-0.104364
2210,0,-0.017134
2211,0,-0.036959
2212,0,-0.011754
2213,0,-0.016821
2214,0,0.035760
2215,0,-0.009889
2216,0,-0.012429
2217,0,0.059285
2218,0,0.098466
2219,0,-0.090491
2220,0,-0.100679
2221,0,-0.023900
2222,0,0.051138
2223,0,-0.000745
2224,0,-0.026048
2225,0,0.007233
2226,0,0.046031
2227,0,-0.136314
2228,0,0.071848
2229,0,0.019339
2230,0,-0.015038
2231,0,0.003546
2232,0,-0.077216
2233,0,-0.006083
2234,0,-0.063641
2235,0,-0.083539
2236,0,-0.001971
2237,0,-0.001819
2238,0,0.019560
2239,0,0.021180
2240,0,-0.082054
2241,0,0.003335
2242,0,-0.046347
2243,0,-0.047132
2244,0,-0.089281
2245,0,0.000558
2246,0,-0.097141
2247,0,0.020441
2248,0,0.035362
2249,0,-0.033344
2250,0,-0.132518
2251,0,-0.039945
2252,0,0.062732
2253,0,-0.093543
2254,0,0.006203
2255,0,0.016916
2256,0,-0.006365
2257,0,0.005693
2258,0,-0.013908
2259,0,-0.010150
2260,0,0.001753
2261,0,0.032464
2262,0,0.016040
2263,0,-0.052690
2264,0,0.004941
2265,0,-0.076164
2266,0,-0.046154
2267,0,0.067970
2268,0,0.031822
2269,0,0.044731
2270,0,-0.052904
2271,0,0.038001
2272,0,0.184814
2273,0,0.012571
2274,0,-0.060015
2275,0,-0.023780
2276,0,0.006135
2277,0,-0.115785
2278,0,0.019425
2279,0,-0.087593
2280,0,-0.032904
2281,0,0.106202
2282,0,-0.028733
2283,0,-0.027809
2284,0,0.008095
2285,0,-0.028723
2286,0,-0.094810
2287,0,-0.100544
2288,0,-0.083283
2289,0,0.122396
2290,0,-0.053357
2291,0,0.033746
2292,0,0.079294
2293,0,0.040631
2294,0,0.026793
2295,0,0.020774
2296,0,0.109783
2297,0,0.083611
2298,0,0.103250
2299,0,-0.050109
2300,0,-0.076054
2301,0,0.014982
2302,0,0.012923
2303,0,0.063340
2304,0,0.063816
2305,0,0.030074
2306,0,0.026436
2307,0,-0.025251
2308,0,0.033802
2309,0,0.003036
2310,0,-0.025904
2311,0,0.010481
2312,0,-0.125539
2313,0,-0.030060
2314,0,0.006316
2315,0,-0.041709
2316,0,0.009266
2317,0,0.085438
2318,0,-0.076331
2319,0,0.042184
2320,0,0.030544
2321,0,0.095646
2322,0,0.025234
2323,0,-0.026354
2324,0,0.009238
2325,0,0.012736
2326,0,0.007675
2327,0,-0.119110
2328,0,-0.034938
2329,0,0.045693
2330,0,-0.031392
2331,0,0.037173
2332,0,0.158788
2333,0,-0.071017
2334,0,-0.009719
2335,0,0.007414
2336,0,-0.040496
2337,0,-0.038695
2338,0,-0.138991
2339,0,0.058904
2340,0,-0.043869
2341,0,0.046603
2342,0,-0.014873
2343,0,0.029314
2344,0,0.086801
2345,0,0.028367
2346,0,0.017635
2347,0,0.060732
2348,0,-0.035111
2349,0,-0.035442
2350,0,0.063038
2351,0,-0.036525
2352,0,0.113963
2353,0,-0.031364
2354,0,-0.001789
2355,0,0.022180
2356,0,-0.047660
2357,0,-0.060107
2358,0,-0.054383
2359,0,0.038472
2360,0,0.183031
2361,0,0.108457
2362,0,0.050556
2363,0,-0.076212
2364,0,-0.020959
2365,0,-0.046973
2366,0,0.041242
2367,0,-0.007969
2368,0,0.014115
2369,0,-0.019276
2370,0,0.059410
2371,0,0.090505
2372,0,0.075737
2373,0,0.036670
2374,0,-0.045578
2375,0,0.020302
2376,0,0.100114
2377,0,0.050900
2378,0,-0.115645
2379,0,-0.022113
2380,0,-0.004478
2381,0,0.010937
2382,0,0.032926
2383,0,-0.078243
2384,0,-0.007883
2385,0,0.003384
2386,0,0.010373
2387,0,0.017839
2388,0,0.026912
2389,0,-0.026591
2390,0,0.039600
2391,0,0.050275
2392,0,0.029332
2393,0,0.038335
2394,0,-0.019462
2395,0,-0.066134
2396,0,-0.021294
2397,0,-0.042771
2398,0,-0.026137
2399,0,-0.074289
2400,1,0.580797
2401,1,0.608060
2402,1,0.624670
2403,1,0.777252
2404,1,0.659303
2405,1,0.685219
2406,1,0.687650
2407,1,0.755603
2408,1,0.726040
2409,1,0.558765
2410,1,0.645930
2411,1,0.544853
2412,1,0.763510
2413,1,0.718050
2414,1,0.476393
2415,1,0.618575
2416,1,0.674973
2417,1,0.558286
2418,1,0.498298
2419,1,0.542901
2420,1,0.583540
2421,1,0.818086
2422,1,0.509998
2423,1,0.590590
2424,1,0.573720
2425,1,0.075240
2426,1,0.480151
2427,1,0.503417
2428,1,0.095143
2429,1,0.667671
2430,1,0.684910
2431,1,0.740627
2432,1,0.659435
2433,1,0.393808
2434,1,0.486553
2435,1,0.792563
2436,1,0.596156
2437,1,0.391359
2438,1,0.470609
2439,1,0.569048
2440,1,0.607978
2441,1,0.622172
2442,1,0.740135
2443,1,0.471377
2444,1,0.519092
2445,1,0.535501
2446,1,0.684045
2447,1,-0.100346
2448,1,0.705730
2449,1,0.629668
2450,1,0.786473
2451,1,0.665810
2452,1,0.633097
2453,1,0.757635
2454,1,0.666170
2455,1,0.650534
2456,1,0.678223
2457,1,0.810332
2458,1,0.727144
2459,1,0.470634
2460,1,0.577744
2461,1,0.044643
2462,1,0.780828
2463,1,0.502187
2464,1,-0.024996
2465,1,0.674065
2466,1,0.790513
2467,1,0.505683
2468,1,0.579338
2469,1,0.610866
2470,1,0.808596
2471,1,0.604522
2472,1,0.662916
2473,1,0.686477
2474,1,0.829767
2475,1,0.682490
2476,1,0.614524
2477,1,0.630151
2478,1,0.659890
2479,1,0.683902
2480,1,0.724784
2481,1,0.523351
2482,1,0.634349
2483,1,0.421100
2484,1,0.485298
2485,1,0.621123
2486,1,0.554758
2487,1,0.667588
2488,1,0.599787
2489,1,0.052571
2490,1,0.499533
2491,1,0.504591
2492,1,0.055707
2493,1,0.124491
2494,1,0.807064
2495,1,0.658518
2496,1,0.611715
2497,1,0.599212
2498,1,0.013874
2499,1,0.589714
2500,1,0.571159
2501,1,0.644248
2502,1,0.592649
2503,1,0.655497
2504,1,0.563107
2505,1,0.538877
2506,1,0.684661
2507,1,0.614375
2508,1,0.691942
2509,1,0.694219
2510,1,0.618904
2511,1,0.715051
2512,1,0.740556
2513,1,0.676023
2514,1,0.775735
2515,1,0.572759
2516,1,-0.107183
2517,1,0.743023
2518,1,-0.103313
2519,1,0.619058
2520,1,0.449709
2521,1,0.365774
2522,1,0.565455
2523,1,0.577393
2524,1,0.733464
2525,1,0.765535
2526,1,0.770951
2527,1,0.692540
2528,1,0.774001
2529,1,0.865830
2530,1,0.851546
2531,1,0.824486
2532,1,0.743579
2533,1,0.574770
2534,1,0.643350
2535,1,0.619911
2536,1,0.514750
2537,1,0.548277
2538,1,0.528357
2539,1,0.520304
2540,1,0.793941
2541,1,0.527345
2542,1,0.517804
2543,1,0.757636
2544,1,0.616434
2545,1,0.529803
2546,1,0.533824
2547,1,0.638703
2548,1,0.693767
2549,1,0.782637
2550,1,-0.034502
2551,1,-0.025855
2552,1,0.458259
2553,1,0.615304
2554,1,0.674719
2555,1,0.565097
2556,1,0.657529
2557,1,0.626344
2558,1,0.604303
2559,1,0.633928
2560,1,0.630489
2561,1,0.837636
2562,1,0.057782
2563,1,0.692503
2564,1,0.587465
2565,1,0.516226
2566,1,0.741035
2567,1,0.807270
2568,1,0.682887
2569,1,0.683872
2570,1,0.695776
2571,1,0.793327
2572,1,0.737529
2573,1,0.519656
2574,1,0.712924
2575,1,0.575612
2576,1,0.603811
2577,1,0.580437
2578,1,0.535997
2579,1,0.720401
2580,1,0.620365
2581,1,0.635382
2582,1,0.616401
2583,1,0.444741
2584,1,0.633346
2585,1,0.659537
2586,1,0.671723
2587,1,0.113178
2588,1,0.642085
2589,1,0.661402
2590,1,0.494806
2591,1,0.670933
2592,1,0.764820
2593,1,0.592569
2594,1,0.505468
2595,1,0.657366
2596,1,0.605796
2597,1,0.547521
2598,1,0.622720
2599,1,0.537275
2600,1,0.439578
2601,1,0.177846
2602,1,0.719494
2603,1,0.719427
2604,1,0.727776
2605,1,0.585738
2606,1,0.594257
2607,1,0.705845
2608,1,0.675277
2609,1,0.265053
2610,1,0.859150
2611,1,0.776391
2612,1,0.646889
2613,1,0.773712
2614,1,0.699602
2615,1,0.602153
2616,1,0.502761
2617,1,0.671288
2618,1,0.072974
2619,1,0.830795
2620,1,0.092455
2621,1,0.725058
2622,1,0.081740
2623,1,0.506466
2624,1,0.684367
2625,1,0.565095
2626,1,0.819468
2627,1,0.598768
2628,1,0.417702
2629,1,0.731952
2630,1,0.526367
2631,1,0.670725
2632,1,0.709481
2633,1,0.630776
2634,1,0.566223
2635,1,0.745294
2636,1,0.706467
2637,1,0.725799
2638,1,0.601016
2639,1,0.630662
2640,1,0.660812
2641,1,0.623201
2642,1,0.793737
2643,1,0.724178
2644,1,0.475216
2645,1,0.616422
2646,1,0.621681
2647,1,0.590757
2648,1,0.627595
2649,1,0.451477
2650,1,0.054148
2651,1,0.714964
2652,1,0.578603
2653,1,0.684073
2654,1,0.659976
2655,1,0.727175
2656,1,0.645822
2657,1,0.716110
2658,1,0.508475
2659,1,0.377640
2660,1,0.639335
2661,1,0.340154
2662,1,0.610903
2663,1,0.817308
2664,1,0.798094
2665,1,0.554105
2666,1,0.557077
2667,1,0.708322
2668,1,0.591198
2669,1,0.676975
2670,1,0.490913
2671,1,0.788026
2672,1,0.577029
2673,1,0.451622
2674,1,0.448031
2675,1,0.523336
2676,1,0.458059
2677,1,0.607816
2678,1,0.647860
2679,1,0.719856
2680,1,0.543089
2681,1,0.835571
2682,1,0.803908
2683,1,0.639860
2684,1,-0.065967
2685,1,0.649187
2686,1,0.747205
2687,1,0.818237
2688,1,0.721985
2689,1,0.650984
2690,1,0.621332
2691,1,0.650855
2692,1,-0.007034
2693,1,0.790753
2694,1,0.717792
2695,1,0.729967
2696,1,0.564339
2697,1,0.639460
2698,1,0.288864
2699,1,0.701611
2700,0,-0.067443
2701,0,-0.007520
2702,0,0.034244
2703,0,0.014621
2704,0,-0.034586
2705,0,-0.029704
2706,0,0.023700
2707,0,0.082520
2708,0,0.049027
2709,0,0.053681
2710,0,0.026799
2711,0,0.009820
2712,0,-0.063079
2713,0,-0.015012
2714,0,-0.070968
2715,0,0.069437
2716,0,0.129427
2717,0,0.093032
2718,0,0.036232
2719,0,0.190390
2720,0,0.060946
2721,0,-0.087895
2722,0,-0.113584
2723,0,-0.001934
2724,0,-0.024564
2725,0,-0.056317
2726,0,-0.082310
2727,0,-0.052115
2728,0,0.102167
2729,0,0.065298
2730,0,-0.033275
2731,0,0.005195
2732,0,-0.082970
2733,0,0.082885
2734,0,-0.027095
2735,0,-0.002746
2736,0,-0.100457
2737,0,-0.014227
2738,0,-0.011109
2739,0,0.016867
2740,0,0.098283
2741,0,-0.087670
2742,0,-0.006956
2743,0,-0.011282
2744,0,-0.071515
2745,0,-0.048528
2746,0,0.143462
2747,0,-0.136113
2748,0,0.079956
2749,0,0.061472
2750,0,-0.035468
2751,0,0.007245
2752,0,0.007600
2753,0,0.060035
2754,0,-0.075400
2755,0,0.030788
2756,0,-0.076034
2757,0,0.046332
2758,0,0.157579
2759,0,-0.015481
2760,0,-0.008750
2761,0,0.108628
2762,0,-0.027971
2763,0,-0.067445
2764,0,-0.033916
2765,0,0.040094
2766,0,-0.069456
2767,0,-0.027863
2768,0,0.035026
2769,0,0.003849
2770,0,0.017608
2771,0,-0.052668
2772,0,0.166629
2773,0,0.049760
2774,0,0.055306
2775,0,-0.047170
2776,0,-0.012612
2777,0,-0.114673
2778,0,0.024836
2779,0,0.016100
2780,0,0.052754
2781,0,-0.105602
2782,0,0.002157
2783,0,0.100542
2784,0,-0.032824
2785,0,-0.000861
2786,0,0.026269
2787,0,0.054063
2788,0,0.008486
2789,0,-0.055471
2790,0,-0.020519
2791,0,0.065395
2792,0,0.057744
2793,0,0.087705
2794,0,-0.051997
2795,0,-0.025003
2796,0,0.123783
2797,0,0.027884
2798,0,-0.024344
2799,0,-0.137558
2800,0,-0.087298
2801,0,-0.000750
2802,0,-0.077535
2803,0,0.020774
2804,0,-0.054339
2805,0,0.044233
2806,0,0.069814
2807,0,0.042225
2808,0,-0.078113
2809,0,0.031685
2810,0,-0.016414
2811,0,-0.028915
2812,0,0.007430
2813,0,-0.108988
2814,0,-0.045788
2815,0,0.093840
2816,0,0.032409
2817,0,0.006236
2818,0,-0.081113
2819,0,0.135856
2820,0,0.001685
2821,0,-0.011792
2822,0,0.091580
2823,0,0.043972
2824,0,-0.000443
2825,0,-0.088353
2826,0,0.021225
2827,0,-0.126905
2828,0,-0.041868
2829,0,-0.031055
