pair_id,label,score
1496,1,0.361939
1497,1,0.330914
1498,1,0.397855
1499,0,0.140858
1500,1,0.745000
1501,1,0.395076
1502,0,0.148284
1503,1,0.313797
1504,1,0.408784
1505,0,0.191191
1506,1,0.440310
1507,1,0.119507
1508,1,0.399493
1509,0,0.272879
1510,0,0.127816
1511,0,-0.001086
1512,0,0.136108
1513,1,0.177484
1514,0,0.115247
1515,1,0.185278
1516,1,0.317056
1517,0,0.350115
1518,1,0.403030
1519,1,0.402558
1520,1,0.322567
1521,0,0.182134
1522,0,0.189106
1523,0,0.035602
1524,0,0.134824
1525,0,0.224696
1526,0,0.096775
1527,0,0.390808
1528,1,0.425719
1529,0,0.096652
1530,1,0.192367
1531,1,0.226713
1532,1,0.478533
1533,0,0.249087
1534,1,0.389148
1535,1,0.390058
1536,0,0.102304
1537,0,0.094605
1538,0,0.227125
1539,0,0.085380
1540,0,0.185613
1541,1,0.378798
1542,0,0.129784
1543,1,0.441855
1544,1,0.393007
1545,1,0.180856
1546,1,0.271443
1547,1,0.175647
1548,1,0.221829
1549,0,0.122942
1550,1,0.449574
1551,1,0.460203
1552,0,0.276313
1553,0,0.436703
1554,1,0.320513
1555,0,0.329604
1556,0,0.048143
1557,1,0.532406
1558,1,0.204747
1559,0,0.132730
1560,1,0.215624
1561,0,0.176367
1562,1,0.260301
1563,1,0.356813
1564,1,0.137015
1565,0,0.321642
1566,0,0.388682
1567,0,0.141599
1568,1,0.477926
1569,0,0.127753
1570,1,0.540200
1571,1,0.177484
1572,0,0.159832
1573,0,0.100048
1574,0,0.300948
1575,1,0.557525
1576,1,0.258030
1577,0,0.236083
1578,1,0.166106
1579,1,0.494224
1580,0,0.227101
1581,0,0.188246
1582,1,0.241989
1583,0,0.411852
1584,1,0.203948
1585,1,0.431008
1586,0,0.263879
1587,1,0.414966
1588,0,0.114380
1589,1,0.306749
1590,0,0.145564
1591,1,0.554948
1592,0,0.238080
1593,0,0.052718
1594,1,0.259390
1595,1,0.253907
1596,0,0.107148
1597,0,0.154648
1598,1,0.494725
1599,0,0.140208
1600,1,0.355710
1601,1,0.654264
1602,0,0.207225
1603,1,0.501510
1604,0,0.094872
1605,0,0.222909
1606,1,0.335202
1607,1,0.098974
1608,1,0.394939
1609,0,0.159779
1610,0,0.205161
1611,0,0.308021
1612,1,0.279115
1613,0,0.229782
1614,1,0.280359
1615,0,0.161700
1616,0,0.328474
1617,1,0.182132
1618,1,0.079915
1619,0,0.121851
1620,0,0.085312
1621,0,0.035467
1622,0,0.280369
1623,1,0.167325
1624,1,0.331016
1625,0,0.177793
1626,1,0.471040
1627,0,0.096626
1628,0,0.125009
1629,1,0.251486
1630,0,0.294078
1631,0,0.146409
1632,0,0.099413
1633,0,0.073457
1634,1,0.177101
1635,0,0.151877
1636,1,0.544401
1637,1,0.517413
1638,1,0.473208
1639,1,0.194190
1640,1,0.261043
1641,1,0.237771
1642,0,0.261606
1643,1,0.075899
1644,1,0.425501
1645,0,0.164629
1646,0,0.280931
1647,1,0.154642
1648,1,0.545771
1649,1,0.209372
1650,0,0.244041
1651,1,0.047203
1652,0,0.178448
1653,0,0.221495
1654,1,0.211889
1655,1,0.298012
1656,1,0.311223
1657,0,0.109266
1658,1,0.384974
1659,1,0.218548
1660,0,0.154488
1661,0,0.074877
1662,1,0.494431
1663,0,0.037855
1664,0,0.092840
1665,1,0.355676
1666,0,0.163037
1667,0,0.329326
1668,1,0.384752
1669,1,0.423086
1670,1,0.467332
1671,1,0.179601
1672,1,0.329055
1673,0,0.240372
1674,0,0.184261
1675,1,0.398614
1676,0,0.202341
1677,0,0.133454
1678,1,0.061340
1679,0,0.092639
1680,0,0.059092
1681,0,0.070277
1682,1,0.329292
1683,0,0.096309
1684,1,0.331586
1685,0,0.241498
1686,0,0.215488
1687,0,0.254834
1688,1,0.395531
1689,0,0.338267
1690,0,0.413196
1691,1,0.332878
1692,0,0.182218
1693,1,0.178663
1694,0,0.206731
1695,0,0.028495
1696,0,0.251028
1697,0,0.156170
1698,1,0.434169
1699,1,0.334477
1700,0,0.269972
1701,0,0.365731
1702,1,0.104162
1703,1,0.347628
1704,1,0.279487
1705,0,0.153518
1706,1,0.515347
1707,1,0.308377
1708,1,0.260386
1709,0,0.163643
1710,1,0.206777
1711,1,0.178587
1712,0,0.099775
1713,1,0.465393
1714,0,0.084483
1715,0,0.123581
1716,0,0.081635
1717,1,0.171681
1718,1,0.271288
1719,0,0.230814
1720,1,0.270245
1721,1,0.265068
1722,1,0.635656
1723,1,0.252814
1724,0,0.274149
1725,0,0.145685
1726,1,0.366523
1727,1,0.351986
1728,0,0.112736
1729,0,0.062013
1730,1,0.256010
1731,0,0.163085
1732,0,0.169884
1733,0,0.323203
1734,0,0.165306
1735,0,0.163040
1736,0,0.323738
1737,0,0.213058
1738,0,0.212507
1739,0,0.072546
1740,0,0.038661
1741,0,0.185059
1742,0,0.183920
1743,0,0.069917
1744,1,0.300067
1745,0,0.088097
1746,0,0.269146
1747,0,0.166222
1748,0,0.131198
1749,1,0.512691
1750,1,0.620154
1751,1,0.452206
1752,0,0.154042
1753,1,0.490413
1754,1,0.352218
1755,0,0.107236
1756,1,0.270782
1757,1,0.529480
1758,1,0.514276
1759,0,0.190170
1760,0,0.170482
1761,0,0.250297
1762,0,0.099887
1763,0,0.014986
1764,1,0.152805
1765,0,0.088682
1766,1,0.204747
1767,1,0.242859
1768,0,0.023069
1769,1,0.477838
1770,1,0.379007
1771,1,0.450538
1772,1,0.322872
1773,1,0.455863
1774,1,0.499239
1775,0,0.157613
1776,1,0.256193
1777,1,0.393093
1778,1,0.208334
1779,0,0.037290
1780,1,-0.010667
1781,0,0.082471
1782,0,0.275778
1783,1,0.526208
1784,0,0.083125
1785,1,0.116973
1786,0,0.172325
1787,1,0.277440
1788,0,0.128494
1789,0,0.038447
1790,1,0.395949
1791,0,0.098807
1792,1,0.361784
1793,1,0.381458
1794,1,0.213440
1795,1,0.024220
1796,1,0.237805
1797,1,0.611803
1798,0,0.212405
1799,1,0.396883
1800,0,0.232966
1801,1,0.285693
1802,0,0.157050
1803,1,0.237771
1804,0,0.329972
1805,1,0.307300
1806,1,0.590257
1807,0,0.224848
1808,1,0.379007
1809,0,0.196771
1810,1,0.205255
1811,0,-0.000118
1812,0,0.044055
1813,0,0.140729
1814,0,0.319274
1815,0,0.183532
1816,0,0.040971
1817,1,0.458617
1818,1,0.397729
1819,1,0.396692
1820,0,0.061383
1821,1,0.130420
1822,1,0.106911
1823,0,0.167016
1824,1,0.465393
1825,0,0.182996
1826,0,0.258009
1827,0,0.201398
1828,0,0.102119
1829,1,0.517080
1830,1,0.535932
1831,0,0.309000
1832,0,0.128168
1833,0,0.194648
1834,1,0.197529
1835,1,0.172198
1836,0,0.203359
1837,0,0.190918
1838,1,0.494431
1839,1,0.208696
1840,1,0.351051
1841,1,0.263315
1842,0,0.159591
1843,0,0.088271
1844,0,0.111384
1845,0,0.125427
1846,1,0.487760
1847,1,0.224593
1848,0,0.190021
1849,1,0.288651
1850,0,0.182630
1851,1,0.394908
1852,1,0.247636
1853,1,0.401793
1854,1,0.447002
1855,1,0.352419
1856,1,0.228104
1857,1,0.425398
1858,0,0.345744
1859,1,0.494224
1860,1,0.452206
1861,1,0.076602
1862,1,0.313211
1863,0,0.164886
1864,1,0.297431
1865,0,0.108479
1866,0,0.121560
1867,1,0.322880
1868,1,0.495918
1869,1,0.254111
1870,0,0.253240
1871,0,-0.003565
1872,0,0.218414
1873,1,0.391533
1874,1,0.348464
1875,1,0.373138
1876,0,0.031199
1877,1,0.557392
1878,0,0.240653
1879,1,0.429767
1880,1,0.313797
1881,0,0.316007
1882,1,0.216286
1883,1,0.274584
1884,0,0.177842
1885,1,0.590257
1886,0,0.269069
1887,0,0.236809
1888,1,0.184895
1889,0,0.079576
1890,1,0.231743
1891,0,0.260609
1892,1,0.438472
1893,0,0.179406
1894,0,0.162248
1895,1,0.183211
1896,1,0.115999
1897,1,0.399493
1898,0,0.271126
1899,0,0.185322
1900,1,0.426171
1901,0,0.188355
1902,0,0.160244
1903,1,0.475740
1904,0,0.010675
1905,0,0.140516
1906,1,0.332124
1907,1,0.201960
1908,0,0.255457
1909,0,0.146545
1910,1,0.431945
1911,1,0.327327
1912,1,0.490880
1913,0,0.213675
1914,1,0.220928
1915,1,0.724673
1916,0,0.189565
1917,1,0.371196
1918,1,0.493444
1919,0,0.053778
1920,1,0.355676
1921,0,0.283325
1922,0,0.214559
1923,1,0.238669
1924,1,0.194320
1925,0,0.180533
1926,0,0.363053
1927,1,0.246507
1928,1,0.221829
1929,1,0.657331
1930,1,0.451781
1931,0,0.193108
1932,1,0.327099
1933,0,0.219756
1934,1,0.376840
1935,0,0.115415
1936,1,0.331553
1937,1,0.349814
1938,0,0.100788
1939,1,0.294535
1940,1,0.362835
1941,0,0.168903
1942,0,0.255887
1943,1,0.330677
1944,1,0.273602
1945,1,0.142963
1946,0,0.076477
1947,1,0.202096
1948,1,0.406498
1949,0,0.375756
1950,0,-0.043301
1951,0,0.063698
1952,0,0.102821
1953,1,0.392783
1954,0,0.232827
1955,1,0.289986
1956,1,0.325288
1957,0,0.255428
1958,1,0.358283
1959,0,0.048602
1960,0,0.243701
1961,1,0.449661
1962,0,0.308747
1963,1,0.093609
1964,0,0.007604
1965,1,0.490156
1966,0,0.115320
1967,1,0.180315
1968,1,0.478688
1969,1,0.368058
1970,1,0.262829
1971,0,0.076772
1972,1,0.412449
1973,0,0.266574
1974,0,0.419069
1975,0,0.374562
1976,1,0.153736
1977,0,0.096906
1978,1,0.335864
1979,1,0.320526
1980,1,0.210432
1981,1,0.473208
1982,1,0.450629
1983,0,0.114609
1984,0,0.235106
1985,1,0.225177
1986,1,0.383523
1987,0,0.086665
1988,0,0.270338
1989,0,0.142803
1990,0,0.244036
1991,1,0.379172
1992,0,0.231174
1993,0,0.161674
1994,1,0.277208
1995,0,0.024603
1996,0,0.097970
1997,1,0.273602
1998,1,0.306749
1999,1,0.195541
2000,1,0.264584
2001,0,0.266813
2002,0,0.255044
2003,1,0.492719
2004,1,0.229773
2005,1,0.245728
2006,0,0.231881
2007,0,0.198297
2008,0,0.211124
2009,1,0.409709
2010,0,0.220413
2011,0,0.213242
2012,0,0.341483
2013,0,0.152029
2014,0,0.256693
2015,1,0.360112
2016,0,0.158279
2017,1,0.209549
2018,1,0.305657
2019,0,0.071652
2020,0,0.167668
2021,0,0.245200
2022,0,0.210162
2023,0,0.205968
2024,0,0.293129
2025,1,0.379856
2026,1,0.453307
2027,0,0.385045
2028,1,0.235020
2029,0,0.210049
2030,0,0.358291
2031,0,0.184140
2032,1,0.369216
2033,1,0.259160
2034,0,0.169452
2035,1,0.343950
2036,0,0.043811
2037,0,0.107491
2038,0,0.191749
2039,0,0.154621
2040,0,0.337046
2041,0,0.178528
2042,0,0.155665
2043,0,0.059466
2044,1,0.432999
2045,0,0.244360
2046,0,0.252177
2047,1,0.273602
2048,1,0.138422
2049,1,0.202249
2050,1,0.314805
2051,1,0.353903
2052,0,0.321475
2053,0,0.232189
2054,0,0.227536
2055,1,0.353706
2056,1,0.378521
2057,1,0.313797
2058,1,0.471896
2059,0,0.191244
2060,1,0.237805
2061,0,0.244740
2062,0,0.209582
2063,1,0.510355
2064,1,0.255142
2065,0,0.047710
2066,0,0.258379
2067,1,0.478226
2068,0,0.320281
2069,1,0.253928
2070,1,0.351512
2071,1,0.024220
2072,1,0.644872
2073,1,0.246919
2074,1,0.492992
2075,0,0.189226
2076,0,-0.040659
2077,1,0.390349
2078,0,0.226322
2079,1,0.075899
2080,0,0.313211
2081,0,0.277327
2082,0,0.282672
2083,0,0.195273
2084,0,0.150245
2085,0,0.428909
2086,1,0.380772
2087,0,0.108718
2088,0,0.109335
2089,1,0.323703
2090,0,-0.011333
2091,0,0.085241
2092,0,0.306219
2093,1,0.416220
2094,1,0.346108
2095,1,0.320675
2096,1,0.228104
2097,0,0.201137
2098,1,0.351051
2099,1,0.359075
2100,0,0.220778
2101,0,0.112405
2102,0,0.145491
2103,0,0.130152
2104,0,0.217039
2105,1,0.468088
2106,0,0.120422
2107,1,0.368262
2108,1,0.136449
2109,0,0.170788
2110,0,0.122322
2111,0,0.229898
2112,0,0.316801
2113,0,0.257690
2114,1,0.495637
2115,1,0.272633
2116,0,0.174210
2117,0,0.234308
2118,0,0.100628
2119,0,0.076251
2120,1,0.391467
2121,0,0.164975
2122,1,0.265272
2123,1,0.254111
2124,1,0.446901
2125,1,0.258647
2126,0,0.188764
2127,0,0.254645
2128,0,0.208673
2129,1,0.259465
2130,1,0.322880
2131,1,0.463854
2132,1,0.313211
2133,1,0.294319
2134,1,0.447002
2135,1,0.371938
2136,1,0.388299
2137,0,0.256387
2138,0,0.084669
2139,0,0.271877
2140,1,0.212677
2141,0,0.087013
2142,0,0.137014
2143,1,0.313211
2144,1,0.325901
2145,0,0.182145
2146,1,0.526358
2147,1,0.293135
2148,0,0.386116
2149,1,0.183617
2150,1,0.149243
2151,1,0.227147
2152,0,0.162972
2153,0,0.041063
2154,1,0.507680
2155,0,0.211408
2156,1,0.314795
2157,0,0.219905
2158,1,0.354186
2159,0,0.002163
2160,0,0.067634
2161,0,0.159732
2162,1,0.187740
2163,1,0.379007
2164,1,0.400842
2165,1,0.260043
2166,0,0.273243
2167,0,0.114826
2168,1,0.452411
2169,0,0.361812
2170,0,0.214766
2171,1,0.136485
2172,1,0.445386
2173,1,0.275325
2174,1,0.334300
2175,0,0.180860
2176,0,0.268918
2177,0,0.197765
2178,1,0.422043
2179,0,0.235456
2180,1,0.079915
2181,0,0.125189
2182,1,0.258455
2183,1,0.204517
2184,0,0.255721
2185,1,0.235020
2186,1,0.441825
2187,1,0.388133
2188,1,0.227678
2189,0,0.066455
2190,0,0.215222
2191,0,0.245847
2192,1,0.180526
2193,1,0.512627
2194,1,0.320513
2195,0,0.161858
2196,1,0.355920
2197,0,0.224007
2198,0,0.158577
2199,0,0.172779
2200,0,0.021465
2201,1,0.338677
2202,0,0.301775
2203,1,0.540200
2204,1,0.389994
2205,1,0.259465
2206,0,0.051502
2207,1,0.350549
2208,1,0.454980
2209,1,0.444732
2210,1,0.261401
2211,1,0.379541
2212,0,0.275679
2213,0,0.171594
2214,0,0.053219
2215,1,0.224534
2216,0,0.099988
2217,1,0.277487
2218,0,0.389483
2219,0,0.183533
2220,1,0.382271
2221,0,0.136921
2222,1,0.047203
2223,1,0.285693
2224,0,0.079216
2225,1,0.490239
2226,0,0.164816
2227,1,0.481963
2228,0,0.304276
2229,0,0.350441
2230,0,0.177100
2231,1,0.279117
2232,0,0.324328
2233,0,0.141579
2234,1,0.532406
2235,1,0.262372
2236,0,0.131361
2237,0,0.171331
2238,1,0.429919
2239,0,0.299677
2240,1,0.265551
2241,1,0.341875
2242,0,0.157834
2243,1,0.403896
2244,0,0.148184
2245,0,0.190802
2246,0,0.243986
2247,0,0.039354
2248,1,0.516984
2249,0,-0.031773
2250,1,0.291088
2251,0,0.119899
2252,1,0.194190
2253,1,0.467332
2254,0,0.089652
2255,0,0.163964
2256,1,0.479881
2257,1,0.208334
2258,1,0.711782
2259,1,0.319151
2260,1,0.341137
2261,0,0.022220
2262,0,0.009220
2263,1,0.202249
2264,1,0.421026
2265,0,0.344863
2266,0,0.173394
2267,0,0.111204
2268,1,0.535613
2269,0,0.177190
2270,1,0.352615
2271,1,0.256538
2272,1,0.473296
2273,0,0.456394
2274,0,0.070590
2275,0,0.249149
2276,0,0.201336
2277,1,0.317712
2278,0,0.113914
2279,1,0.515305
2280,0,0.208068
2281,1,0.459013
2282,1,0.435416
2283,0,0.261977
2284,0,0.248382
2285,0,0.256456
2286,0,0.123345
2287,0,0.139122
2288,0,0.063888
2289,0,0.179961
2290,1,0.210076
2291,0,0.182534
2292,1,0.320885
2293,1,0.241155
2294,0,0.298178
2295,0,0.408344
2296,1,0.582713
2297,1,0.254111
2298,1,0.657331
2299,1,0.195875
2300,0,0.103640
2301,1,0.489972
2302,0,0.092313
2303,1,0.314984
2304,0,0.183791
2305,1,0.314805
2306,1,0.180526
2307,0,0.110706
2308,0,0.237184
2309,0,0.295266
2310,0,0.209113
2311,1,0.378521
2312,1,0.363022
2313,0,0.112555
2314,0,0.346050
2315,0,0.131854
2316,0,0.073959
2317,0,0.213404
2318,0,0.061420
2319,1,0.321484
2320,1,0.270402
2321,0,0.200813
2322,1,0.380849
2323,0,0.127333
2324,0,0.195925
2325,0,0.145113
2326,0,0.215830
2327,1,0.333826
2328,0,0.106953
2329,0,0.324840
2330,1,0.532019
2331,1,0.397559
2332,0,0.178469
2333,0,0.094629
2334,0,0.188358
2335,1,0.367587
2336,0,0.296729
2337,0,0.105066
2338,0,0.131226
2339,0,0.098100
2340,1,0.247715
2341,1,0.371662
2342,1,0.392783
2343,0,0.111574
2344,0,0.374513
2345,0,0.103908
2346,1,0.380855
2347,1,0.221829
2348,1,0.540200
2349,1,0.475740
2350,0,0.311160
2351,0,0.098951
2352,1,0.203948
2353,1,0.447886
2354,1,0.360037
2355,0,0.081433
2356,0,0.088796
2357,1,0.542260
2358,0,0.074058
2359,1,0.258895
2360,1,0.234119
2361,0,0.148894
2362,0,0.299836
2363,1,0.118391
2364,0,0.153703
2365,1,0.279487
2366,0,0.255953
2367,0,0.031065
2368,1,0.279468
2369,1,0.306425
2370,1,0.276426
2371,1,0.088748
2372,1,0.300562
2373,1,0.284138
2374,1,0.557392
2375,1,0.383755
2376,0,0.154177
2377,0,0.209934
2378,0,0.290037
2379,0,0.147152
2380,1,0.461147
2381,1,0.361189
2382,1,0.414174
2383,1,0.367449
2384,0,0.038508
2385,1,0.567858
2386,0,0.173884
2387,0,0.426402
2388,0,-0.023879
2389,1,0.042448
2390,0,0.209470
2391,1,0.599273
2392,1,0.442119
2393,0,0.208561
2394,0,0.433930
2395,1,0.589550
2396,1,0.332097
2397,0,0.172999
2398,0,0.237432
2399,1,0.267407
2400,1,0.706025
2401,0,0.123006
2402,1,0.304361
2403,0,0.004695
2404,0,0.125153
2405,1,0.401254
2406,1,0.418697
2407,1,0.156351
2408,0,0.184183
2409,0,0.207593
2410,0,0.110239
2411,1,0.068212
2412,1,0.325639
2413,1,0.210076
2414,0,0.233308
2415,1,0.186456
2416,1,0.344315
2417,0,0.384169
2418,0,0.178631
2419,1,0.144309
2420,0,0.089005
2421,0,0.219025
2422,0,0.053799
2423,1,0.119461
2424,1,0.269914
2425,1,0.745000
2426,1,0.261480
2427,0,0.189567
2428,1,0.152805
2429,0,0.144579
2430,0,0.208516
2431,0,-0.028057
2432,0,0.140751
2433,1,0.136449
2434,1,0.180622
2435,0,0.205033
2436,1,0.279550
2437,0,0.280812
2438,0,0.244676
2439,0,0.126493
2440,0,0.166095
2441,0,0.318590
2442,1,0.253961
2443,1,0.177063
2444,1,0.237805
2445,0,0.176995
2446,1,0.319047
2447,0,0.146064
2448,1,0.247715
2449,0,0.373594
2450,0,0.169451
2451,0,0.111739
2452,1,0.554537
2453,0,0.127265
2454,1,0.391530
2455,1,0.392273
2456,0,0.255422
2457,0,0.224226
2458,1,0.032751
2459,1,0.157433
2460,0,0.217348
2461,0,0.077652
2462,1,0.317056
2463,0,0.120932
2464,0,0.283069
2465,1,0.449661
2466,0,0.134386
2467,0,0.113320
2468,0,0.248208
2469,0,0.149455
2470,1,0.604906
2471,1,0.262687
2472,0,0.107848
2473,1,0.463854
2474,1,0.473982
2475,0,0.201839
2476,0,0.191027
2477,0,0.245786
2478,1,0.382271
2479,1,0.393763
2480,1,0.392273
2481,1,0.288240
2482,1,0.277313
2483,1,0.323539
2484,0,0.377759
2485,1,0.304991
2486,1,0.267891
2487,0,0.334975
2488,0,0.196001
2489,0,0.297609
2490,0,0.245963
2491,1,0.494224
2492,0,0.029217
2493,1,0.635171
2494,0,0.368059
2495,1,0.258030
2496,0,0.171446
2497,0,0.188913
2498,1,0.319685
2499,0,0.132377
2500,0,0.238225
2501,0,0.327650
2502,0,0.121204
2503,1,0.599273
2504,1,0.241989
2505,1,0.308278
2506,0,0.274703
2507,0,0.218978
2508,0,0.095002
2509,0,0.147741
2510,1,0.383523
2511,1,0.213440
2512,0,0.201079
2513,0,0.096800
2514,1,0.132571
2515,1,0.171681
2516,1,0.174909
2517,0,0.062206
2518,0,0.238153
2519,0,0.197444
2520,1,0.366979
2521,0,0.163485
2522,1,0.173085
2523,0,0.135507
2524,1,0.269062
2525,1,0.322567
2526,0,0.483067
2527,0,0.215973
2528,1,0.319151
2529,1,0.279493
2530,1,0.452206
2531,1,0.384974
2532,1,0.310462
2533,0,0.255679
2534,1,0.295777
2535,1,0.118003
2536,1,0.250404
2537,1,0.266097
2538,0,0.225982
2539,0,0.267449
2540,0,-0.009264
2541,1,0.383092
2542,1,0.240079
2543,0,0.157617
2544,1,0.256001
2545,0,0.257532
2546,0,0.071618
2547,1,0.368652
2548,0,0.072874
2549,0,0.163061
2550,0,0.258863
2551,1,0.388280
2552,1,0.299486
2553,1,0.263819
2554,1,0.338906
2555,0,0.150887
2556,0,0.295476
2557,0,0.024112
2558,0,0.196395
2559,1,0.249339
2560,0,0.221805
2561,0,0.091121
2562,1,0.441940
2563,0,0.152391
2564,0,0.277874
2565,0,0.248635
2566,1,0.477838
2567,0,0.158521
2568,0,0.087647
2569,0,0.320368
2570,1,0.462671
2571,0,0.141846
2572,0,0.270060
2573,0,0.366248
2574,1,0.219139
2575,1,0.227265
2576,0,0.141780
2577,0,0.031570
2578,1,0.394951
2579,1,0.318163
2580,0,0.193002
2581,1,0.601511
2582,1,0.209573
2583,1,0.200608
2584,0,0.128334
2585,0,0.143140
2586,0,0.139052
2587,1,0.175647
2588,1,0.414477
2589,1,0.285156
2590,0,0.311160
2591,1,0.343274
2592,0,0.098365
2593,1,0.136044
2594,1,0.386203
2595,1,0.306749
2596,0,0.192972
2597,0,0.132417
2598,0,0.267249
2599,0,0.079149
2600,1,0.528464
2601,1,0.348543
2602,1,0.243679
2603,0,0.231044
2604,0,0.457858
2605,1,0.435375
2606,0,0.154773
2607,1,0.404479
2608,0,0.252039
2609,1,0.308278
2610,1,0.319624
2611,1,0.343752
2612,1,0.335202
2613,1,0.116752
2614,1,0.532706
2615,0,0.096976
2616,0,0.066069
2617,0,0.325133
2618,1,0.615586
2619,0,0.338299
2620,0,0.292019
2621,0,0.224775
2622,1,0.581229
2623,0,0.105215
2624,1,0.464632
2625,1,0.591674
2626,1,0.447002
2627,1,0.383894
2628,1,0.249339
2629,0,0.219132
2630,1,0.615525
2631,0,0.301166
2632,0,0.236828
2633,0,0.174700
2634,1,0.435183
2635,0,0.057954
2636,0,0.373212
2637,1,0.254111
2638,1,0.334185
2639,0,0.124608
2640,0,0.154085
2641,1,0.542509
2642,0,0.294782
2643,0,0.302238
2644,0,0.089974
2645,1,0.416728
2646,0,0.300706
2647,1,0.432959
2648,0,0.166489
2649,0,0.325087
2650,1,0.392273
2651,0,0.128284
2652,0,0.251303
2653,0,0.211778
2654,0,0.463497
2655,0,0.312701
2656,0,0.105697
2657,1,0.156454
2658,1,0.557706
2659,1,0.123472
2660,0,0.062915
2661,0,0.218880
2662,1,0.465431
2663,1,0.477999
2664,0,0.129935
2665,0,0.256540
2666,0,0.326326
2667,1,0.161852
2668,1,0.420866
2669,0,0.264467
2670,1,0.261351
2671,0,0.163994
2672,1,0.362207
2673,1,0.414806
2674,0,0.171355
2675,0,0.210457
2676,0,0.203128
2677,0,0.268769
2678,0,0.176128
2679,1,0.384555
2680,0,0.117288
2681,1,0.331327
2682,1,0.557624
2683,0,0.110993
2684,1,0.540200
2685,0,0.104479
2686,0,0.197327
2687,1,0.313620
2688,0,0.071320
2689,1,0.346012
2690,0,0.287216
2691,0,0.162252
2692,0,0.163795
2693,0,0.085194
2694,0,0.088653
2695,0,0.292244
2696,1,0.299486
2697,0,0.216969
2698,0,0.151404
2699,0,0.152427
2700,1,0.280971
2701,0,0.227634
2702,1,0.075899
2703,1,0.505976
2704,0,0.121891
2705,1,0.191020
2706,0,0.198116
2707,0,0.333628
2708,1,0.252814
2709,0,0.301561
2710,0,0.351640
2711,0,0.175225
2712,0,0.212246
2713,1,0.203948
2714,0,0.281001
2715,0,0.139668
2716,0,0.099277
2717,1,0.569235
2718,0,0.149475
2719,1,0.516956
2720,1,0.084353
2721,0,0.143640
2722,0,0.059061
2723,0,-0.099739
2724,0,0.108104
2725,0,0.201473
2726,0,0.297937
2727,0,0.049514
2728,0,0.362876
2729,1,0.637301
2730,0,0.323926
2731,1,0.309891
2732,1,0.401254
2733,0,0.378194
2734,0,-0.009215
2735,0,0.113770
2736,1,0.331327
2737,1,0.277487
2738,1,0.204747
2739,0,0.263083
2740,1,0.289508
2741,1,0.391649
2742,0,0.012741
2743,0,0.429241
2744,1,0.472587
2745,1,0.496962
2746,0,0.231063
2747,1,0.455566
2748,1,0.138422
2749,1,0.372642
2750,0,0.135864
2751,1,0.322880
2752,1,0.514276
2753,0,0.173811
2754,1,0.508372
2755,1,0.114366
2756,0,0.092649
2757,1,0.201471
2758,1,0.215527
2759,1,0.493271
2760,1,0.076602
2761,0,0.066597
2762,1,0.333529
2763,0,0.062601
2764,1,0.322615
2765,0,0.130694
2766,0,0.095300
2767,0,0.154360
2768,0,0.247819
2769,0,-0.020072
2770,1,0.079915
2771,0,0.051323
2772,0,0.066316
2773,0,0.125399
2774,0,0.339484
2775,0,0.264281
2776,0,0.162866
2777,0,0.244869
2778,1,0.410981
2779,0,0.065058
2780,0,0.140762
2781,1,0.333476
2782,1,0.369386
2783,0,0.213585
2784,1,0.470614
2785,1,0.290140
2786,1,0.549622
2787,0,0.224449
2788,1,0.285385
2789,0,0.214739
2790,1,0.316392
2791,0,0.323893
2792,1,0.643134
2793,1,0.277487
2794,1,0.535389
2795,0,0.375880
2796,1,0.553168
2797,0,0.149313
2798,1,0.338906
2799,0,0.075458
2800,0,0.211175
2801,0,0.090788
2802,0,0.190147
2803,0,0.086210
2804,1,0.288651
2805,0,0.147863
2806,1,0.202249
2807,0,0.188388
2808,0,0.090027
2809,0,0.112718
2810,1,0.412449
2811,1,0.456871
2812,0,0.288648
2813,0,0.300062
2814,1,0.208024
2815,1,0.276790
2816,1,0.247060
2817,1,0.540200
2818,1,0.350021
2819,0,0.158235
2820,0,0.274771
2821,0,0.205600
2822,0,0.255521
2823,0,0.412079
2824,1,0.078333
2825,1,0.391530
2826,1,0.241643
2827,1,0.322872
2828,0,0.144960
2829,0,0.016676
2830,0,0.085034
2831,0,0.240979
2832,0,0.258083
2833,0,0.242286
2834,1,0.444489
2835,0,0.233342
2836,0,0.057329
2837,1,0.258455
2838,0,0.262992
2839,0,0.180162
2840,0,0.098809
2841,1,0.118458
2842,0,0.204105
2843,0,0.096089
2844,1,0.295194
2845,1,0.159977
2846,1,0.466048
2847,0,0.111691
2848,0,0.184210
2849,0,0.179021
2850,1,0.232788
2851,1,0.510355
2852,0,0.103954
2853,0,0.161058
2854,0,0.031604
2855,0,0.179167
2856,0,0.235510
2857,1,0.360230
2858,1,0.327461
2859,1,0.337223
2860,0,0.152511
2861,0,0.286621
2862,0,0.154143
2863,0,0.013395
2864,0,0.343829
2865,1,0.178098
2866,0,0.201644
2867,0,0.155779
2868,1,0.434920
2869,0,0.290342
2870,0,0.009758
2871,0,0.269978
2872,0,0.356194
2873,1,0.346108
2874,0,0.174087
2875,1,0.228888
2876,0,0.268750
2877,0,0.255218
2878,1,0.577158
2879,1,0.580053
2880,0,0.203898
2881,0,0.029735
2882,1,0.426536
2883,1,0.515636
2884,1,0.437778
2885,1,0.386979
2886,0,0.063627
2887,1,0.418697
2888,1,0.261401
2889,1,0.726490
2890,0,0.138764
2891,1,0.451332
2892,0,0.191036
